,eventID,year,longitude,latitude,magnitude
387665,10387666,2005,107.5329,23.4589,4.46
387720,10387721,2005,95.2387,24.708,3.75
387729,10387730,2005,98.7481,29.3762,5.08
387768,10387769,2005,88.8859,33.8424,4.81
387770,10387771,2005,93.9711,22.7917,4.3
387791,10387792,2005,88.0167,27.8154,3.86
387792,10387793,2005,88.7571,33.8989,4.65
387799,10387800,2005,101.5355,30.3107,4.83
387800,10387801,2005,89.0275,26.3129,3.22
387804,10387805,2005,94.4479,23.9497,3.44
387810,10387811,2005,88.0691,35.4272,4.59
387829,10387830,2005,92.5236,17.5312,4.77
387843,10387844,2005,103.7238,27.1379,3.87
387951,10387952,2005,92.8333,13.6242,4.71
388001,10388002,2005,100.6526,33.1717,4.77
388067,10388068,2005,88.8289,33.9617,4.09
388157,10388158,2005,92.3443,24.431,3.98
388244,10388245,2005,100.907,40.0626,4.44
388281,10388282,2005,98.6438,24.7647,4.56
388339,10388340,2005,93.0627,25.4308,3.63
388343,10388344,2005,103.2723,25.0677,3.54
388423,10388424,2005,100.5854,33.5316,3.86
388438,10388439,2005,92.7144,13.4378,4.46
388488,10388489,2005,90.6851,12.2933,4.67
388489,10388490,2005,90.1419,12.426,3.98
388563,10388564,2005,110.7384,39.0311,4.44
388565,10388566,2005,92.1736,17.7282,4.21
388669,10388670,2005,96.4015,26.4558,4.9
388680,10388681,2005,92.3769,12.764,4.56
388834,10388835,2005,93.099,14.1095,4.89
388841,10388842,2005,93.9357,24.4936,3.98
388895,10388896,2005,94.1777,21.9659,3.86
388908,10388909,2005,102.1785,25.9737,4.34
388915,10388916,2005,99.7987,30.1098,4.53
388937,10388938,2005,95.3732,46.2487,3.98
388938,10388939,2005,99.0116,38.5902,3.4
388964,10388965,2005,88.9219,28.3528,3.63
389021,10389022,2005,97.0718,30.0281,3.86
389111,10389112,2005,88.131,21.0245,4.79
389133,10389134,2005,107.116,52.6852,4.44
389137,10389138,2005,101.0269,27.2298,4.56
389174,10389175,2005,92.1835,12.7273,3.76
389199,10389200,2005,99.0444,30.8916,4.65
389243,10389244,2005,101.6291,32.3615,4.46
389261,10389262,2005,101.6751,32.313,4.09
389272,10389273,2005,93.1437,12.8057,4.53
389281,10389282,2005,105.4193,48.1482,4.83
389378,10389379,2005,95.1133,16.8751,3.98
389562,10389563,2005,96.2613,28.6255,3.54
389665,10389666,2005,91.9557,32.9547,3.65
389742,10389743,2005,92.2368,25.4993,4.32
389777,10389778,2005,94.1536,24.6717,4.41
389806,10389807,2005,88.9654,32.8098,3.86
389819,10389820,2005,101.794,32.4422,3.76
389832,10389833,2005,92.7756,13.5345,4.09
389848,10389849,2005,101.3883,54.2122,3.98
389944,10389945,2005,94.3748,20.9273,3.86
389961,10389962,2005,92.7097,13.5019,4.77
389964,10389965,2005,93.5187,21.7805,3.98
390104,10390105,2005,98.9516,24.7043,3.65
390133,10390134,2005,93.2269,35.722,5.14
390134,10390135,2005,93.18,35.77,3.86
390197,10390198,2005,95.8872,17.813,4.71
390284,10390285,2005,92.2517,12.9701,3.98
390358,10390359,2005,92.6619,13.7657,4.56
390387,10390388,2005,102.0124,29.499,3.98
390389,10390390,2005,107.2244,52.9341,4.59
390442,10390443,2005,92.9214,12.15,4.09
390449,10390450,2005,93.9451,24.8092,4.79
390523,10390524,2005,96.1137,24.9509,5.09
390599,10390600,2005,92.05,12.3457,4.09
390608,10390609,2005,90.384,25.732,4.21
390716,10390717,2006,111.9176,37.1882,3.54
390718,10390719,2006,104.8124,33.4479,4.56
390736,10390737,2006,92.551,12.444,4.67
390827,10390828,2006,93.2379,44.5074,3.87
390868,10390869,2006,95.6374,17.6291,4.21
390893,10390894,2006,101.8965,44.7413,4.65
390943,10390944,2006,96.286,47.29,3.17
390949,10390950,2006,95.1789,12.1952,5.43
390964,10390965,2006,94.0047,36.2783,4.77
390976,10390977,2006,102.6441,21.8497,3.33
391086,10391087,2006,95.2422,24.7001,3.63
391145,10391146,2006,93.1399,12.627,4.83
391189,10391190,2006,92.345,49.3756,4.21
391204,10391205,2006,92.8083,12.2504,4.09
391210,10391211,2006,93.9205,23.6613,3.54
391215,10391216,2006,101.6982,23.1975,5.08
391330,10391331,2006,92.795,13.6768,4.21
391407,10391408,2006,92.707,24.2011,3.54
391417,10391418,2006,88.0823,34.373,4.56
391493,10391494,2006,92.708,13.6189,3.86
391505,10391506,2006,110.8592,55.3623,4.32
391518,10391519,2006,111.6313,55.0333,3.63
391545,10391546,2006,93.245,13.004,5.64
391561,10391562,2006,91.2449,27.5853,3.65
391589,10391590,2006,94.0458,24.3744,3.63
391609,10391610,2006,100.9758,26.7363,3.54
391707,10391708,2006,98.2021,20.571,4.77
391739,10391740,2006,94.8468,19.6368,4.09
391776,10391777,2006,97.2073,30.2589,3.63
391784,10391785,2006,94.6642,24.3181,3.76
391791,10391792,2006,100.8823,27.5461,5.14
391871,10391872,2006,94.3886,23.0644,4.21
391875,10391876,2006,110.3488,55.2571,3.86
391881,10391882,2006,100.876,26.3334,4.89
391901,10391902,2006,108.5486,53.5699,4.46
392005,10392006,2006,95.1321,32.0701,4.77
392044,10392045,2006,91.1091,33.8673,4.34
392052,10392053,2006,91.1481,33.7462,5.08
392104,10392105,2006,91.6631,14.0976,3.87
392146,10392147,2006,108.7841,53.4575,4.77
392150,10392151,2006,99.02,30.8082,4.65
392152,10392153,2006,99.0182,30.8147,4.21
392170,10392171,2006,99.0395,30.7413,4.83
392244,10392245,2006,91.4486,14.2028,3.75
392249,10392250,2006,111.6864,54.9904,4.53
392360,10392361,2006,90.3858,31.2937,4.46
392406,10392407,2006,88.0357,42.6176,4.56
392440,10392441,2006,110.8217,55.3516,4.89
392443,10392444,2006,94.3959,23.1421,3.87
392557,10392558,2006,110.4033,55.2458,3.75
392561,10392562,2006,92.1324,27.2637,4.83
392583,10392584,2006,110.3346,55.2809,4.21
392605,10392606,2006,91.5858,24.0272,4.21
392712,10392713,2006,88.4165,27.3867,5.33
392731,10392732,2006,94.926,31.7522,5.45
392777,10392778,2006,94.8268,31.8584,3.44
392781,10392782,2006,90.3607,33.1698,3.65
392782,10392783,2006,101.04,31.1023,3.44
392809,10392810,2006,101.7782,23.4456,3.76
392815,10392816,2006,95.0919,31.5973,4.09
392817,10392818,2006,94.0904,24.3331,4.56
392818,10392819,2006,88.1172,43.2688,4.71
392861,10392862,2006,92.2673,38.0291,3.51
392922,10392923,2006,105.4942,50.2677,4.77
392939,10392940,2006,95.1022,31.811,4.53
392964,10392965,2006,89.1635,34.3206,3.28
393113,10393114,2006,95.0198,31.726,4.91
393125,10393126,2006,98.2267,51.2053,3.76
393252,10393253,2006,91.7116,26.9581,5.48
393253,10393254,2006,91.6212,26.8957,5.45
393254,10393255,2006,92.026,26.8333,3.54
393257,10393258,2006,91.7436,27.0505,3.86
393260,10393261,2006,91.759,27.1142,4.21
393261,10393262,2006,91.7669,27.0489,4.21
393267,10393268,2006,91.5672,26.9148,3.51
393276,10393277,2006,93.4141,15.0068,4.21
393281,10393282,2006,92.4762,26.3842,3.75
393286,10393287,2006,91.6624,26.9234,3.75
393347,10393348,2006,91.6901,27.0175,4.16
393357,10393358,2006,89.4806,35.2581,3.4
393393,10393394,2006,89.555,35.2187,5.47
393399,10393400,2006,89.3592,35.3294,4.19
393405,10393406,2006,89.5701,35.211,3.63
393407,10393408,2006,89.6978,35.3524,3.75
393435,10393436,2006,94.2391,23.6211,3.65
393472,10393473,2006,96.5736,27.2911,4.09
393478,10393479,2006,89.3407,35.1679,3.05
393510,10393511,2006,89.7812,32.6254,3.65
393537,10393538,2006,89.506,35.378,4.71
393552,10393553,2006,89.554,35.305,5.13
393553,10393554,2006,89.363,35.234,5.08
393555,10393556,2006,89.708,35.312,3.75
393567,10393568,2006,90.891,50.335,4.21
393589,10393590,2006,89.585,35.323,4.65
393621,10393622,2006,88.4701,43.9378,3.87
393653,10393654,2006,94.504,24.198,4.92
393670,10393671,2006,94.4385,21.1494,5.37
393674,10393675,2006,111.0065,40.5136,3.98
393682,10393683,2006,95.2691,29.1287,4.09
393684,10393685,2006,95.4106,19.6242,4.65
393702,10393703,2006,89.562,35.349,4.83
393703,10393704,2006,89.5742,35.3026,4.71
393709,10393710,2006,89.68,35.384,4.89
393727,10393728,2006,89.59,35.334,5.08
393739,10393740,2006,99.584,27.4065,3.75
393811,10393812,2006,95.101,31.743,4.77
393830,10393831,2006,95.1332,31.7831,3.63
393854,10393855,2006,90.9051,13.9228,3.76
393861,10393862,2006,101.108,39.055,4.34
393863,10393864,2006,95.871,19.94,4.21
393874,10393875,2006,103.1122,48.1813,3.98
393962,10393963,2006,92.868,13.617,4.77
393999,10394000,2006,95.139,31.752,4.4
394005,10394006,2006,105.3552,42.0751,3.76
394006,10394007,2006,90.001,41.994,4.83
394009,10394010,2006,94.897,31.718,4.77
394011,10394012,2006,95.0205,31.8669,3.75
394108,10394109,2006,95.1351,31.8819,3.86
394143,10394144,2006,89.6189,35.3678,4.32
394311,10394312,2006,93.589,13.862,5.19
394338,10394339,2006,93.7169,20.8528,4.21
394431,10394432,2006,88.21,41.996,4.21
394510,10394511,2006,92.8511,13.5804,4.67
394551,10394552,2006,89.732,35.448,4.46
394631,10394632,2006,95.879,19.3658,3.86
394656,10394657,2006,106.542,32.456,3.86
394659,10394660,2006,94.9554,31.9965,3.63
394724,10394725,2006,93.7569,24.6574,4.44
394825,10394826,2006,99.3279,34.9874,3.98
394865,10394866,2006,94.5483,24.0012,3.86
394912,10394913,2006,92.145,26.759,4.59
394928,10394929,2006,89.6001,35.4317,4.09
394974,10394975,2006,92.7121,22.6186,3.86
394984,10394985,2006,93.799,23.194,5.15
395011,10395012,2006,93.0731,38.092,3.4
395013,10395014,2006,92.9938,38.2054,3.87
395051,10395052,2006,104.523,33.92,4.83
395108,10395109,2006,95.5983,20.9644,4.53
395161,10395162,2006,108.487,53.564,4.53
395190,10395191,2006,97.0796,39.4614,3.76
395225,10395226,2006,95.667,35.358,5.34
395226,10395227,2006,95.832,35.596,3.86
395228,10395229,2006,95.325,36.0691,3.75
395255,10395256,2006,93.628,32.508,4.77
395275,10395276,2006,93.634,32.519,4.65
395383,10395384,2006,88.1063,31.0604,3.86
395396,10395397,2006,93.6118,32.5965,4.09
395474,10395475,2006,94.0057,32.3475,4.09
395539,10395540,2006,107.2515,20.0286,3.98
395569,10395570,2006,94.9826,31.8686,4.09
395584,10395585,2006,92.9068,16.4795,4.4
395586,10395587,2006,102.9234,37.5194,4.09
395589,10395590,2006,92.8211,13.6519,4.44
395686,10395687,2006,100.5184,38.9594,3.65
395700,10395701,2006,96.594,26.1602,4.44
395701,10395702,2006,89.943,51.3013,3.65
395715,10395716,2006,89.1485,53.8094,4.59
395859,10395860,2006,93.2109,39.0229,3.63
395884,10395885,2006,97.9103,51.2981,4.4
395892,10395893,2006,95.3768,25.1051,3.76
395924,10395925,2006,103.5978,33.0542,3.63
395936,10395937,2006,91.2195,24.4833,3.51
395945,10395946,2006,92.3034,27.3269,4.34
395998,10395999,2006,102.3283,46.9786,3.44
396017,10396018,2006,92.4144,33.1915,3.54
396116,10396117,2006,89.592,35.279,5.61
396131,10396132,2006,94.4473,24.2213,4.9
396140,10396141,2006,94.8705,19.2206,4.67
396147,10396148,2006,89.8219,35.4593,4.65
396186,10396187,2006,89.7721,35.4371,4.59
396189,10396190,2006,92.3599,12.8756,3.51
396199,10396200,2006,89.459,35.3043,3.86
396200,10396201,2006,89.6346,35.4859,3.63
396343,10396344,2006,108.1181,53.1961,3.33
396402,10396403,2006,90.449,31.577,5.69
396403,10396404,2006,90.5524,31.6322,3.86
396438,10396439,2006,89.4262,35.5766,3.63
396447,10396448,2006,102.2809,29.0965,4.21
396605,10396606,2006,94.8628,30.3418,4.53
396830,10396831,2006,92.5899,13.291,4.77
396852,10396853,2006,108.0143,53.2178,3.75
396867,10396868,2006,90.8587,50.4213,3.63
396920,10396921,2006,94.71,24.9287,4.09
396994,10396995,2006,90.4977,31.7044,4.65
397167,10397168,2006,102.412,44.557,5.71
397171,10397172,2006,102.1529,44.5637,3.75
397207,10397208,2006,93.6743,20.0143,3.76
397215,10397216,2006,102.503,44.6122,3.86
397271,10397272,2006,94.2092,24.1163,4.09
397276,10397277,2006,102.3179,44.5889,3.86
397601,10397602,2006,95.0363,31.7532,3.51
397674,10397675,2006,91.0578,28.4047,3.87
397760,10397761,2006,93.4665,32.4969,3.75
397826,10397827,2006,95.4768,25.9907,4.67
397926,10397927,2006,95.0406,24.7555,4.9
397942,10397943,2006,94.217,23.329,5.56
398007,10398008,2006,95.7003,26.2179,3.33
398073,10398074,2006,93.7382,22.9829,4.71
398100,10398101,2006,91.1761,33.7879,4.28
398102,10398103,2006,109.157,54.1544,4.28
398108,10398109,2006,93.0463,14.3697,4.96
398126,10398127,2006,97.6289,21.4077,4.53
398153,10398154,2006,89.3013,35.2023,3.4
398188,10398189,2006,95.0796,25.0092,4.21
398214,10398215,2006,100.2378,26.2867,3.44
398345,10398346,2006,94.4451,35.5758,3.76
398347,10398348,2006,96.7469,27.3076,3.54
398475,10398476,2006,92.9596,16.5337,4.89
398491,10398492,2006,90.7749,85.2536,4.34
398523,10398524,2006,92.55,13.0291,4.46
398660,10398661,2006,100.9802,30.8678,4.53
398722,10398723,2006,94.6384,21.9002,4.65
398781,10398782,2006,96.9162,26.2686,4.89
398793,10398794,2006,96.638,26.3953,3.76
398802,10398803,2006,111.646,55.127,3.63
398848,10398849,2006,102.5192,44.6661,4.65
399048,10399049,2006,94.3121,23.7318,4.09
399056,10399057,2006,91.8779,20.695,4.97
399178,10399179,2006,91.5254,38.3636,3.98
399180,10399181,2006,91.7314,20.8178,3.65
399241,10399242,2006,92.4204,13.0163,4.65
399242,10399243,2006,95.569,25.0126,3.76
399258,10399259,2006,94.2249,22.6656,4.09
399269,10399270,2006,98.9686,30.7195,4.89
399357,10399358,2006,97.2415,19.9513,3.87
399384,10399385,2006,88.1642,49.9893,3.86
399460,10399461,2006,101.1744,26.8188,3.44
399541,10399542,2006,96.9619,26.7604,3.75
399643,10399644,2006,92.6333,13.5845,4.4
399659,10399660,2006,99.4817,23.4985,4.53
399731,10399732,2006,97.397,45.392,5.79
399736,10399737,2006,97.4945,45.064,3.75
399777,10399778,2006,97.4259,45.3764,5.0
399824,10399825,2006,94.8587,30.4391,3.51
399967,10399968,2006,91.5691,26.7504,3.65
399973,10399974,2006,94.5301,22.2355,4.79
399974,10399975,2006,90.6876,25.3848,4.34
400012,10400013,2006,104.9518,33.0773,4.95
400067,10400068,2006,93.3164,13.051,4.32
400084,10400085,2006,94.2139,24.803,4.67
400111,10400112,2006,92.5154,20.5197,4.71
400144,10400145,2006,102.3571,24.2703,4.22
400153,10400154,2006,88.69,27.4746,3.65
400247,10400248,2006,97.5594,45.2311,4.83
400273,10400274,2006,97.4909,45.3585,3.63
400328,10400329,2006,92.3323,35.9097,4.09
400379,10400380,2006,93.4778,32.7032,4.46
400388,10400389,2006,91.8253,49.9274,4.96
400476,10400477,2006,103.6903,27.9964,5.26
400483,10400484,2006,95.007,25.7737,3.54
400507,10400508,2006,93.3514,13.2063,3.87
400514,10400515,2006,94.902,30.4045,4.65
400667,10400668,2006,96.1957,24.9234,4.28
400708,10400709,2006,106.815,30.3526,3.65
400775,10400776,2006,92.4117,13.238,4.59
400800,10400801,2006,102.3462,44.5746,5.03
401076,10401077,2006,94.6533,23.2558,4.3
401077,10401078,2006,102.9394,30.005,3.87
401225,10401226,2006,91.1252,27.6294,3.98
401242,10401243,2006,101.1653,24.0684,4.77
401282,10401283,2006,107.789,53.192,4.4
401292,10401293,2006,91.7776,33.331,4.4
401366,10401367,2006,89.4128,26.842,4.09
401437,10401438,2006,96.1956,32.9427,5.26
401524,10401525,2006,108.5156,53.4136,3.91
401589,10401590,2006,96.023,32.8436,3.86
401597,10401598,2006,96.193,32.9471,5.55
401613,10401614,2006,96.2543,32.9797,3.86
401714,10401715,2006,103.8863,37.1264,4.28
401749,10401750,2006,95.9887,32.9817,4.83
401754,10401755,2006,104.1872,28.0492,4.96
401759,10401760,2006,96.1795,32.9676,4.71
401776,10401777,2006,94.5519,21.0882,4.67
401830,10401831,2006,96.0231,33.0475,4.88
401842,10401843,2006,111.21,56.0409,3.44
402067,10402068,2006,92.8302,15.9615,4.32
402136,10402137,2006,106.4406,38.1399,3.65
402254,10402255,2006,104.8623,28.3197,4.41
402255,10402256,2006,104.8939,28.3407,4.59
402277,10402278,2006,107.5382,53.0828,4.03
402300,10402301,2006,102.3691,44.6366,4.71
402301,10402302,2006,95.5537,19.2233,4.76
402304,10402305,2006,94.3792,24.2699,4.21
402358,10402359,2006,110.3966,55.3556,4.53
402362,10402363,2006,93.1637,23.7194,4.09
402370,10402371,2006,110.4651,55.3924,4.77
402371,10402372,2006,110.4044,55.3664,4.83
402428,10402429,2006,110.4571,55.3804,4.09
402434,10402435,2006,88.7969,41.4137,3.63
402446,10402447,2006,89.5482,23.5074,4.21
402462,10402463,2006,98.958,19.433,3.65
402618,10402619,2006,96.3482,26.4812,4.56
402654,10402655,2006,88.0228,44.0195,3.76
402660,10402661,2006,94.7615,26.4381,3.65
402769,10402770,2006,92.7419,24.7088,5.02
402808,10402809,2006,93.8628,23.224,4.21
402815,10402816,2006,96.9182,26.7668,4.89
403010,10403011,2006,88.4583,48.4161,4.53
403145,10403146,2006,93.0517,27.1615,3.87
403194,10403195,2006,95.4628,29.5379,4.28
403317,10403318,2006,104.1774,28.0742,5.05
403318,10403319,2006,95.2073,12.5026,4.52
403319,10403320,2006,95.496,12.1447,5.02
403337,10403338,2006,104.1956,27.8691,3.87
403370,10403371,2006,102.7634,27.2235,4.77
403504,10403505,2006,104.077,27.9839,4.96
403563,10403564,2006,88.1332,50.0555,3.75
403566,10403567,2006,104.9606,35.7448,3.98
403578,10403579,2006,93.4964,32.1816,4.21
403608,10403609,2006,101.0089,27.1695,4.71
403614,10403615,2006,104.2678,28.0439,4.09
403615,10403616,2006,103.6261,28.0139,3.98
403621,10403622,2006,89.7782,26.1837,3.75
403703,10403704,2006,89.881,35.3958,4.8
403720,10403721,2006,103.1938,30.6364,4.09
403817,10403818,2006,94.3961,21.4787,4.09
403820,10403821,2006,95.9123,23.4221,3.98
403832,10403833,2006,111.1825,54.7644,4.53
403834,10403835,2006,103.0072,29.7855,3.87
403843,10403844,2006,92.5476,25.7367,3.65
403883,10403884,2006,95.6673,47.9931,3.63
403967,10403968,2006,111.6648,55.004,4.46
404051,10404052,2006,94.2773,24.4986,4.21
404089,10404090,2006,94.5767,29.2608,3.51
404188,10404189,2006,93.0198,13.0485,3.63
404298,10404299,2006,102.3654,29.1302,4.32
404318,10404319,2006,109.4844,21.3287,4.84
404377,10404378,2006,88.4498,26.4805,3.54
404519,10404520,2006,88.9413,41.6737,3.28
404531,10404532,2006,104.977,28.4238,4.71
404544,10404545,2006,96.8736,26.9505,4.21
404624,10404625,2006,88.6724,36.3053,4.32
404651,10404652,2006,94.3022,22.6106,4.44
404676,10404677,2006,96.3517,28.4435,3.98
404694,10404695,2006,104.968,28.3276,4.44
404893,10404894,2006,94.1979,23.6522,4.56
404934,10404935,2006,93.3948,32.9909,3.76
405081,10405082,2006,92.2848,12.6824,4.89
405083,10405084,2006,92.3884,12.6924,3.98
405114,10405115,2006,99.4052,35.5262,4.89
405116,10405117,2006,104.0675,27.9426,3.65
405233,10405234,2006,92.2003,13.3699,4.77
405285,10405286,2006,96.1768,32.8382,3.54
405398,10405399,2006,93.044,13.8342,4.59
405452,10405453,2006,96.465,22.0391,3.54
405460,10405461,2006,107.5316,52.9455,4.83
405540,10405541,2006,92.6783,13.3954,3.98
405547,10405548,2006,93.9963,21.4991,3.98
405550,10405551,2006,101.8512,32.528,3.87
405674,10405675,2006,92.6198,13.4963,4.32
405686,10405687,2006,92.135,27.2763,3.63
405715,10405716,2006,94.0619,22.5305,4.32
405944,10405945,2006,92.9377,22.1893,4.77
405958,10405959,2006,92.2963,27.4437,3.75
406058,10406059,2006,96.1434,26.4956,3.33
406184,10406185,2006,94.3337,23.4327,4.44
406252,10406253,2006,94.6154,18.2239,4.19
406370,10406371,2006,101.0707,26.8041,4.34
406373,10406374,2006,91.95,13.0393,4.53
406494,10406495,2006,101.0243,22.0571,4.77
406507,10406508,2006,96.0024,32.8548,4.28
406622,10406623,2006,93.2996,22.0954,5.0
406628,10406629,2006,96.7778,26.117,4.09
406714,10406715,2006,95.0646,24.6902,4.9
406954,10406955,2006,97.5277,33.2349,4.4
407013,10407014,2006,92.2698,24.5361,4.9
407022,10407023,2006,111.6716,55.0475,3.86
407025,10407026,2006,102.0852,38.6115,4.34
407075,10407076,2006,102.6058,23.8087,3.65
407115,10407116,2006,110.3085,38.8258,4.3
407237,10407238,2006,89.3282,33.0112,3.87
407753,10407754,2006,94.061,24.0818,3.63
408153,10408154,2006,94.7717,23.2009,3.87
408495,10408496,2006,110.6604,55.2333,3.75
408545,10408546,2006,93.8559,13.8357,4.56
408552,10408553,2006,102.4011,22.6045,4.59
408776,10408777,2006,97.0707,26.8878,5.02
408778,10408779,2006,89.9097,26.8635,3.76
408843,10408844,2006,88.0742,39.7069,4.71
408928,10408929,2006,93.2337,13.1391,4.83
408984,10408985,2006,95.8202,26.2343,3.22
409223,10409224,2006,92.5137,13.1684,3.86
409267,10409268,2006,110.1796,55.6596,4.21
409268,10409269,2006,110.0561,55.7493,5.2
409269,10409270,2006,110.1469,55.6454,3.98
409270,10409271,2006,110.202,55.7026,3.98
409274,10409275,2006,110.2001,55.6942,4.34
409279,10409280,2006,110.2118,55.6566,3.75
409284,10409285,2006,110.1387,55.6146,3.75
409292,10409293,2006,110.1467,55.6371,3.75
409319,10409320,2006,93.489,21.1282,4.83
409384,10409385,2006,110.1846,55.625,4.34
409392,10409393,2006,93.6329,13.9359,3.98
409402,10409403,2006,92.9848,13.6318,4.65
409405,10409406,2006,92.1751,23.0041,3.76
409563,10409564,2006,110.1817,55.7295,3.4
409624,10409625,2006,94.2054,31.7472,4.59
409644,10409645,2006,110.1269,55.7435,5.1
409645,10409646,2006,110.1698,55.6764,4.32
409648,10409649,2006,110.1945,55.6653,4.71
409653,10409654,2006,110.1994,55.7035,4.09
409699,10409700,2006,110.2027,55.6691,3.86
409706,10409707,2006,98.8592,18.8579,4.96
409707,10409708,2006,94.1047,23.5034,3.54
409734,10409735,2006,110.266,55.6111,3.63
409761,10409762,2006,107.4223,52.8415,4.59
409778,10409779,2006,107.4168,52.8119,4.65
409787,10409788,2006,99.0394,45.3845,4.83
409873,10409874,2006,110.2168,55.6639,4.89
409878,10409879,2006,97.6451,29.5901,3.4
409887,10409888,2006,110.1626,55.6609,4.89
409939,10409940,2006,92.687,45.1865,3.63
409972,10409973,2006,103.7676,32.3031,3.85
410046,10410047,2006,110.1777,55.6942,4.4
410047,10410048,2006,110.1496,55.6859,4.16
410111,10410112,2006,90.0845,25.2984,4.41
410155,10410156,2006,94.9439,28.7137,3.76
